user_id,app,session_length,clicks,scroll_depth,hour
5,Instagram,4.509725962520724,6,0.3567068744425147,3
5,YouTube,5.323986261267197,23,0.08389236720146298,11
5,Instagram,2.8212364630072795,20,0.86597353783576,6
5,Instagram,1.6285644199827598,10,0.5858794494803361,1
5,Instagram,3.191634654141064,15,0.23319066357741203,5
5,WhatsApp,5.481935736275615,11,0.9022257104742905,16
5,YouTube,4.770207244350814,30,0.6244420566636537,0
5,Instagram,6.226375620499373,40,0.9204814004798815,17
5,LinkedIn,7.47792444976224,44,0.0021617968543684585,15
5,WhatsApp,11.207142759584865,15,0.8219643948439491,7
5,Instagram,12.085652458112477,9,0.9507613117417549,17
6,Netflix,3.6112390942008634,39,0.479171785849859,7
6,Instagram,2.519552461794356,47,0.3579591426915162,13
6,WhatsApp,16.618595539406822,40,0.2081673538024611,15
6,Netflix,12.318726160463973,6,0.8328970109937671,11
6,Netflix,13.655020795005345,26,0.48206496728473414,9
6,YouTube,17.020886180537428,38,0.8406950802288723,18
6,Instagram,0.7590339421957354,27,0.8474512911177478,14
6,LinkedIn,2.5211423002691085,17,0.059144168189686264,10
6,Instagram,8.963905429463193,22,0.5140678238089226,2
6,Instagram,11.826164449358432,10,0.9698007582950874,18
6,LinkedIn,14.245242562723492,32,0.5342195135021642,11
6,Instagram,4.508575929709595,7,0.4708039510374723,19
6,WhatsApp,19.24278589771141,35,0.23784805003676246,2
6,WhatsApp,1.3217739938124138,39,0.5751416359210006,11
6,LinkedIn,6.982443269885143,12,0.7475589856007728,8
6,YouTube,1.817214808038098,47,0.42009458231468066,6
6,Netflix,18.262960388486988,12,0.46680162634319033,15
6,Instagram,3.997484818390477,37,0.9082483923219783,7
6,YouTube,6.462073352504029,20,0.5131419448602554,2
6,Netflix,8.545933787556995,37,0.08508804624579336,21
6,Netflix,13.055195542414529,34,0.8965086897280049,8
6,LinkedIn,6.153230275511243,39,0.18404668662100343,22
6,WhatsApp,12.113929347607707,42,0.13962770906763855,21
6,LinkedIn,1.8831082397747612,28,0.5573564047232965,0
6,WhatsApp,14.58484866229056,33,0.16026897005457985,11
6,YouTube,0.6648736418028823,10,0.4841223106951843,22
6,LinkedIn,1.3463417176954422,26,0.7603292277130635,17
6,LinkedIn,5.0561889167205925,42,0.15210810925219576,21
6,Instagram,1.4785617741677612,43,0.818627173105699,8
6,YouTube,23.327935135181985,29,0.43898620341675354,2
6,YouTube,16.447752367445734,35,0.2487458931896127,7
6,LinkedIn,6.366729156791211,14,0.4239141734501466,22
6,Instagram,5.827544042962429,18,0.14908812902328716,16
6,Instagram,5.482907458007507,36,0.043563499499186586,12
6,YouTube,0.4069884972694579,49,0.7686257011919932,9
6,Instagram,7.000315232878752,7,0.5790759557159851,4
6,LinkedIn,10.8327082702317,47,0.4781650548141225,0
6,Netflix,5.626819647987697,35,0.8878255539400826,15
7,YouTube,11.11105375654738,49,0.6106300731057767,6
7,WhatsApp,1.4472153071157885,2,0.8901221159044018,6
7,Netflix,10.82460259112382,26,0.04731362118004834,2
7,Netflix,5.272252468977225,1,0.5259877801884711,13
7,WhatsApp,6.463459195799356,5,0.9602246176241854,2
7,Instagram,12.439943901333276,2,0.8799883624545297,12
7,LinkedIn,2.2167633534623956,22,0.3466100170987878,21
7,YouTube,4.015408113149214,16,0.16671512261390486,17
7,LinkedIn,2.1750918030659045,9,0.9958933220432398,1
7,YouTube,3.5707725822167693,11,0.2195259576972879,8
7,Netflix,4.660303463152496,5,0.3066315864999911,5
7,WhatsApp,6.971388619082058,39,0.5172105269256336,9
7,WhatsApp,0.5329786208226828,13,0.5197094272538829,14
7,LinkedIn,11.124175306589187,31,0.6045664159037436,14
7,YouTube,13.781654167985943,1,0.43228329924028464,13
7,WhatsApp,2.3380017900810595,12,0.07123860081748823,9
7,LinkedIn,2.6427882834686134,40,0.18206338693554425,12
7,Netflix,1.3730489673027968,34,0.26160477317103914,8
7,YouTube,4.49539127274868,4,0.8462820155273578,9
7,Netflix,4.765150243370439,31,0.06647862135939697,7
7,YouTube,9.89109666517786,26,0.7364961340950583,14
7,YouTube,9.93041723610784,40,0.07232329209220079,7
8,Netflix,18.376758767541276,35,0.2854712855077636,2
8,Instagram,11.268695822375077,7,0.18035917362815224,22
8,YouTube,6.270843902306539,44,0.9622085517715497,20
8,WhatsApp,5.3861436405731515,43,0.22048469973413964,3
8,WhatsApp,4.016833610460449,34,0.6292117908032843,2
8,Instagram,0.5064624304254257,32,0.8100398459921762,3
8,LinkedIn,0.9641336767628321,40,0.9802007334111166,11
8,WhatsApp,15.289342749120209,11,0.5785163005170514,10
8,Instagram,2.8496615007901522,42,0.1544186200097346,16
8,LinkedIn,7.450874850279892,32,0.6525482561657353,0
8,LinkedIn,9.264511315266423,38,0.36155063705977786,12
8,WhatsApp,1.8133109101662805,7,0.5266601206988553,9
8,Netflix,16.309739337210296,38,0.22028759429435518,0
8,Instagram,10.364331869305643,21,0.07239016533589171,11
8,LinkedIn,17.048167178471143,19,0.42399813298906486,12
8,Instagram,22.451848498278217,6,0.3499665337407194,16
8,Netflix,13.177758368104795,34,0.0178191231434075,5
8,Instagram,6.151607879669459,4,0.9327641640064953,9
8,Netflix,2.732839217100988,42,0.12215977335958672,8
8,YouTube,5.6304549712481196,15,0.23564495721286072,15
8,LinkedIn,3.466433308404184,42,0.49286735055078246,14
8,Instagram,32.51946710005509,28,0.1079878366931909,0
8,LinkedIn,1.567489082139077,3,0.09820883772960531,7
8,Netflix,4.101523838406931,47,0.24072133260783757,23
8,YouTube,8.828770472998443,13,0.5704537767341524,17
8,Instagram,5.864760823206326,7,0.9012846691110658,2
8,WhatsApp,44.379420551737844,20,0.7598775263713878,14
8,WhatsApp,8.046473980642082,25,0.198282702949659,12
8,Netflix,1.5311257649764818,33,0.27247672341328444,9
8,LinkedIn,2.1652586483644325,20,0.03966373928581035,18
8,Instagram,0.24263097783855433,31,0.5779445797514229,13
8,Netflix,13.235952298726257,22,0.09023102421768192,10
8,Instagram,5.498755259596159,31,0.3718580280921462,22
8,YouTube,0.015485632575391177,46,0.5039059100436254,14
8,LinkedIn,0.1820798304169165,28,0.6004061533785816,22
8,Instagram,4.3479657180492675,2,0.9509468495996726,14
8,WhatsApp,1.70245521156371,3,0.9832697741687519,19
8,Netflix,6.4036594149819255,2,0.17302404972888996,17
8,YouTube,58.48124194783784,30,0.43861750770286334,20
9,Instagram,15.465533333419343,33,0.915008281981532,7
9,WhatsApp,5.487014589241538,45,0.629504511548504,12
9,LinkedIn,7.508082135640369,7,0.04273158820199496,9
9,YouTube,3.2736421987289104,11,0.3052722116587092,0
9,WhatsApp,10.047949630276108,26,0.764804952068419,8
9,WhatsApp,7.17480720221828,39,0.5129126860748222,13
9,Instagram,31.588440932534716,29,0.29569529778743664,2
9,LinkedIn,3.70698183082749,5,0.5266055216517783,22
9,WhatsApp,12.821332043823626,10,0.1261556901385682,7
9,Netflix,10.091308573158841,34,0.7547470903692398,3
9,YouTube,3.2632300575805475,2,0.34594443711838296,15
9,WhatsApp,8.420268044024823,36,0.7819168568990938,22
9,WhatsApp,4.016963455244387,37,0.8912816010643827,10
9,Netflix,7.2186935490405615,1,0.11119225502809271,23
9,Instagram,3.1785789011491685,38,0.0415792664216319,19
9,Netflix,4.538999492529327,12,0.6245284054541247,4
9,Netflix,8.416777829996958,32,0.9417768844824306,6
9,YouTube,6.085237566729341,43,0.4223960047200622,13
9,YouTube,8.025098931407515,5,0.7029576012378466,10
9,WhatsApp,6.454888881922932,31,0.03659712444206675,20
9,Netflix,5.525059227962653,32,0.6523515969212756,19
9,WhatsApp,44.31153075673313,43,0.4098365791566684,3
9,YouTube,21.94373145481831,32,0.8918798983184983,16
9,WhatsApp,15.115326518928361,15,0.316539401426686,4
9,WhatsApp,4.35812155636932,27,0.36069515767285887,15
9,YouTube,12.470805837330259,24,0.8085122408502821,9
9,YouTube,6.97260239199126,40,0.7403320887637403,23
9,Instagram,36.2963985018128,12,0.23820115388346708,22
9,Netflix,9.239560084866216,46,0.2598142828949358,16
9,WhatsApp,13.995138881162056,19,0.019513269870373273,12
9,YouTube,16.096105739354712,18,0.29780924290273325,23
9,YouTube,1.591576563280006,12,0.09991763167314538,19
10,LinkedIn,3.03227138969751,3,0.38937946475764385,1
10,LinkedIn,2.8889916660717763,29,0.4345402392093447,4
10,Netflix,4.464076678017113,28,0.11675184189849708,4
10,Instagram,4.294954486391227,39,0.5487894639986894,15
10,Netflix,0.6628010899984267,33,0.9150661286605994,8
10,Netflix,16.547337892722048,9,0.7895402236059194,12
10,Instagram,5.4471786116845795,3,0.06649413322287712,1
10,YouTube,1.14308842081031,9,0.08071708138952638,9
10,YouTube,5.844531810443576,31,0.03538315608569165,4
10,YouTube,20.19053123101377,7,0.08708097194348074,9
10,YouTube,8.055153047625584,37,0.6809830876925385,13
10,Instagram,4.039964513736758,21,0.3316824974653836,17
10,Instagram,8.748657410695834,14,0.07190052555024229,5
10,WhatsApp,3.765305590035403,11,0.7126363388140324,12
10,LinkedIn,2.3125534225827846,23,0.29490140935150355,16
11,YouTube,0.7137673056992826,11,0.27636850557021164,9
11,Netflix,5.8121254289228705,30,0.9334977359884901,17
11,Netflix,2.9472125372170095,24,0.7489566854292822,10
11,WhatsApp,2.119174342961478,48,0.7029834042552241,12
11,WhatsApp,9.791218717809933,19,0.285826346487716,6
11,WhatsApp,2.8819883214849114,14,0.6566758989593308,4
11,WhatsApp,7.416190415813512,34,0.6199402718349505,17
11,Netflix,2.8752333388035356,22,0.6930528938555375,18
11,Instagram,10.791506775971946,36,0.7693841242174967,6
11,Instagram,23.683156822931632,18,0.3255496501531552,8
11,Instagram,13.96939916975802,22,0.10649056034669091,23
11,Netflix,6.907415989624706,22,0.13514955472328227,15
11,Instagram,1.6435682898344322,11,0.51674628488944,1
11,WhatsApp,0.2264492362890036,30,0.0935043142748262,12
11,YouTube,0.5198161094296325,33,0.6176613094505363,0
11,WhatsApp,5.31258784704188,25,0.7173802794035645,9
11,WhatsApp,3.4822092603959627,24,0.27390656170258876,10
11,LinkedIn,8.707993137744984,42,0.5617838166620621,18
11,YouTube,17.56315773706192,6,0.5168155058035473,3
11,YouTube,3.015464048055199,18,0.5127584364605138,1
11,Instagram,2.3213488454018893,26,0.139882902820201,20
11,LinkedIn,4.109067984813311,35,0.7936587339315966,6
11,YouTube,6.0110595047748365,24,0.9441478956200144,12
11,YouTube,6.700628142324097,5,0.32991371879557907,9
11,YouTube,1.4058435007944772,22,0.4664483015075832,3
11,Netflix,5.080028914575071,44,0.9182147430588786,0
11,WhatsApp,4.814742859928886,22,0.3066231676854756,9
11,WhatsApp,13.707108348604086,7,0.2390435043094995,7
11,Instagram,21.577925200265085,21,0.21935047205648772,21
11,YouTube,32.13921541763618,39,0.20037778724214572,13
11,Netflix,3.106352226614566,45,0.8595715261984354,20
11,Netflix,0.5962203102584074,40,0.6530767661532746,22
11,YouTube,2.1836856792705484,47,0.8244188689404319,18
11,YouTube,6.331317353046183,43,0.854535912013113,5
11,Netflix,3.216708618151501,46,0.24974101583327823,16
11,Instagram,14.250396070550643,19,0.8301646330744142,1
11,WhatsApp,5.736467718908341,24,0.8345271641319243,5
11,Netflix,2.4323263711245717,27,0.5241756084686433,11
11,LinkedIn,17.13829213772858,37,0.2825914623427619,0
11,YouTube,8.137837389193317,8,0.9218784502802806,20
12,WhatsApp,18.110643724380033,18,0.0011504869585658994,19
12,LinkedIn,0.12417225300898103,40,0.4401347817307565,16
12,WhatsApp,1.2854756951292612,4,0.2965528568818948,11
12,Netflix,0.09121319358987437,30,0.7951972083175025,21
12,Instagram,24.529209619786027,17,0.782558186018759,12
12,WhatsApp,1.6984688041720506,40,0.44266015018789384,1
12,Netflix,1.3167890094854162,47,0.4441359675320061,13
12,LinkedIn,5.602463844586742,43,0.08785979875032868,14
12,LinkedIn,3.6649995324224225,12,0.378539788138784,18
12,Netflix,7.218287220255697,43,0.09344833512070794,15
12,YouTube,15.225863664720254,26,0.4002272304563771,10
12,Instagram,0.1381466569033502,7,0.039745613866411955,17
12,LinkedIn,23.027477998308605,29,0.9608239537721084,19
12,YouTube,4.794639281599175,20,0.5842000402102293,0
12,WhatsApp,0.6030881207810428,40,0.9419467937342525,4
12,YouTube,17.996971287165454,12,0.5394877401568481,8
12,LinkedIn,1.9926231948476547,33,0.9199872880558405,9
13,YouTube,1.165759875556378,46,0.3370888462005823,0
13,Instagram,9.488970293785776,23,0.66061914329443,11
13,WhatsApp,6.8559183611550445,8,0.3048593892354745,2
13,WhatsApp,10.500174509598436,2,0.2016674672119514,4
13,LinkedIn,6.801534923707681,17,0.4701097702139768,23
13,WhatsApp,8.097961461945157,32,0.2657447852770337,19
13,LinkedIn,0.6144886777820371,28,0.8703112936652273,15
13,Instagram,12.190689762610113,45,0.17458280182277686,13
13,YouTube,2.1374297934460182,15,0.2888300180564126,8
13,YouTube,2.755910916538797,2,0.7815939192675023,0
13,LinkedIn,29.507919350599867,44,0.7529891897451889,0
13,LinkedIn,9.821259831221093,16,0.4972687190461851,23
13,WhatsApp,7.930006595546261,41,0.4998207363903885,11
13,Instagram,0.8162155999283492,31,0.044293408953954505,13
13,LinkedIn,4.29029985969211,23,0.7741511420757372,16
13,Netflix,8.340237819388985,3,0.3845579868299893,12
13,Instagram,3.0832173331720956,11,0.6937370868149524,1
13,Netflix,1.6362379159004747,26,0.5742352021464737,1
13,Netflix,16.854536094798465,23,0.28854789422940863,15
13,Instagram,3.3231412334381423,20,0.22977006705294045,6
13,Netflix,8.64702487796444,9,0.9452860518814942,20
13,LinkedIn,9.725468473334464,11,0.7942885568077591,21
13,Netflix,0.8612192503980262,48,0.25702569179345114,2
13,LinkedIn,18.213337344225373,17,0.9953279107749906,17
13,WhatsApp,21.19850122967418,3,0.9043907820701073,7
13,WhatsApp,6.6061194943162995,42,0.8457083842952869,2
14,LinkedIn,7.646057196585125,8,0.2251304982157033,2
14,WhatsApp,0.13711327844033208,35,0.760842331005297,20
14,YouTube,5.406220868891701,36,0.020060007451229933,15
14,WhatsApp,4.568038789122525,10,0.15342385336761422,2
14,Netflix,3.1628741760989056,12,0.36889094127154154,2
14,Instagram,12.12595094818292,44,0.4398747896978893,13
14,Netflix,8.200719560526764,29,0.8102795288664919,23
14,YouTube,2.5413910739811474,37,0.5342987006190345,19
14,LinkedIn,17.58977773317967,27,0.6914288444750043,0
14,Netflix,28.46206200110911,6,0.9226261555406984,20
14,YouTube,4.35655000678929,11,0.16092667030429242,18
14,Netflix,14.469554588528071,42,0.031180243377877614,23
14,Instagram,17.015568627341313,5,0.01592249979529814,17
14,WhatsApp,0.046436793504026005,26,0.38446436300736897,10
14,LinkedIn,1.5959037579508117,34,0.8841600501841743,17
14,LinkedIn,11.541775646715774,15,0.8621132482310784,1
14,Instagram,15.11627657179353,1,0.40094398305897516,3
14,Netflix,0.15215841115045653,7,0.04474575808542414,20
14,Instagram,4.388299108985495,46,0.0912923979750413,9
14,Netflix,11.6767680699893,48,0.7319184677980904,8
14,YouTube,3.6375394680314668,45,0.06407179778191252,4
14,YouTube,14.651843706287767,32,0.3482844479057414,18
14,WhatsApp,3.214170973169916,46,0.9743886649088054,13
14,Netflix,3.5147766287351074,24,0.25246706819904474,23
14,LinkedIn,9.678577915062208,14,0.19509312933417244,13
14,Netflix,3.6728012983071388,16,0.0981455101455877,22
14,YouTube,26.265207064158044,11,0.6055683260190673,8
14,YouTube,0.42760323976546283,40,0.030947535064647647,0
14,WhatsApp,1.4772407863848347,17,0.8170048165364306,19
15,YouTube,6.832616434362389,44,0.8872424937586978,16
15,WhatsApp,21.74644265100799,5,0.8110832046995653,7
15,Instagram,3.9326118460456785,40,0.5653963042267375,3
15,WhatsApp,2.4620548098318626,15,0.43126619202486915,3
15,WhatsApp,0.5214191342949315,43,0.3370829969547017,7
15,Instagram,1.9813688964304013,24,0.8948853639686808,13
15,Instagram,8.673508774368033,47,0.23412348776344438,5
15,YouTube,4.971478330325303,47,0.46723844312824236,5
15,Instagram,11.007501560752333,29,0.49926259966027076,17
15,YouTube,2.8543988743279933,40,0.9781167063617484,14
15,YouTube,2.11658380211468,14,0.7736717401934078,5
15,LinkedIn,4.734962948868058,13,0.5533498271661463,15
15,Instagram,25.579616008639594,3,0.8626200851165433,14
15,WhatsApp,7.89923145115826,16,0.6125409689920153,20
16,Instagram,0.2774632180559236,25,0.48055664997641856,13
16,YouTube,9.391839617326053,15,0.04533600404146232,1
16,YouTube,5.555884694987073,26,0.434262723617724,7
16,Netflix,2.3066343131486162,27,0.8280685586259258,12
16,YouTube,1.7283558397537662,44,0.7962583323444432,1
16,LinkedIn,6.701449171904775,9,0.9973272699420599,9
16,YouTube,9.572175109359955,49,0.5648517312436797,23
16,Netflix,0.9475466885490444,14,0.48748704688703937,20
16,Instagram,6.721328563085703,16,0.07034406369346113,21
16,LinkedIn,0.6380859379136947,39,0.6204802682063149,5
16,Instagram,5.111313214656716,44,0.27663686065664705,11
16,WhatsApp,2.4326272248034497,32,0.8923244349207815,9
16,WhatsApp,29.640704801696863,36,0.6278609443487639,15
16,Instagram,4.789278749413562,26,0.8749637629828803,12
16,Instagram,0.4348978022856961,12,0.21331016332410568,18
16,Netflix,4.0274246822464255,32,0.9172735641846167,7
16,Netflix,9.986385495571364,23,0.6187515501907579,12
16,LinkedIn,5.019867779893483,32,0.697424878007737,2
16,Instagram,23.05192274363195,3,0.36798290956091606,4
16,LinkedIn,0.6801548045413776,36,0.18876215894633275,2
16,Instagram,36.100042848316214,46,0.992106771818624,2
16,YouTube,2.954506765789327,34,0.2879965272276659,20
16,WhatsApp,5.651192610425807,23,0.6695880407708,0
16,YouTube,1.516729859427325,20,0.3068091109701352,17
16,LinkedIn,9.008996177851959,39,0.6076097680588518,14
16,YouTube,0.6989468597588272,10,0.9404859677127818,16
16,LinkedIn,14.161872497249504,34,0.8811482377018133,6
16,YouTube,0.8657601268687914,26,0.7511995347048531,15
16,Instagram,10.448302867062042,14,0.8307416406761294,3
16,WhatsApp,5.939912214411715,43,0.20874319478680303,14
17,Instagram,21.975910756044364,6,0.18250861407088348,21
17,LinkedIn,4.217827878180829,45,0.6071339207968974,5
17,Instagram,5.376392342316636,1,0.509260996478493,2
17,YouTube,6.758136317526418,21,0.117282972221606,0
17,Netflix,2.934806592003481,8,0.6846298398229163,9
17,YouTube,32.67639080446946,49,0.38280604392869355,6
17,Netflix,1.3897007858379158,35,0.7127228974858556,15
17,Netflix,1.6992029571749612,42,0.30860391449764546,1
17,YouTube,2.2612936345930894,30,0.6706163720337908,2
17,YouTube,1.127421827617789,9,0.07747620729450733,1
17,Netflix,3.73564803484422,3,0.3603244233096965,18
17,LinkedIn,1.050661062469491,23,0.33836681329581364,9
17,Instagram,3.130991976433859,46,0.29055458633055364,19
17,Instagram,1.970656064613344,49,0.5172467069742491,23
17,Netflix,6.480373160651418,12,0.8124789790847684,9
17,WhatsApp,1.2084215141499597,49,0.23185250871973284,2
17,WhatsApp,8.913075024395667,4,0.37794540052572523,17
17,YouTube,5.3122233083550965,44,0.24834898229833224,11
17,Netflix,37.677978079941184,39,0.28413121974046995,7
